Date,EXMP_TECH,EXMP_STAPLE,EXMP_ENERGY,EXMP_HEALTH,EXMP_BENCHMARK
2022-05-17,145.56245447390884,90.42425625943108,36.49795261111655,231.0859022026428,449.76647866153775
2022-05-18,142.89870540234207,91.12744988355058,36.679568164705266,229.35662818478158,447.12482273661493
2022-05-19,144.03668618497653,90.58244920198015,37.87073537108646,233.37394261597774,455.854505634448
2022-05-20,141.64629511532814,91.38168940994169,37.07014618887153,235.4438966933495,458.5519766744795
2022-05-23,140.69064238436567,91.11231256869485,37.034819814784605,237.26863265879496,454.31268474834064
2022-05-24,144.24215878574512,90.74130426887871,37.89599353529518,239.02635228034782,452.2176109386608
2022-05-25,143.3282957296468,91.49319953626016,38.8803930878478,239.00488219086284,455.71037841271016
2022-05-26,145.39475500999788,91.54015106768054,37.78771299823423,239.62054189092572,460.40959973351596
2022-05-27,142.90581258793264,91.787248526789,37.55631242305757,236.5005199357141,460.24586137600045
2022-05-30,142.40574456827326,91.82050236445647,38.60464428263424,230.78603465219652,460.58402743135963
2022-05-31,139.9245843277316,92.11546855288161,39.008066877616315,231.2560004867274,464.04130685128035
2022-06-01,139.08335857053788,92.48344160953548,39.16794053738223,232.1843267316595,464.7647900321871
2022-06-02,141.36296047130563,90.9387374603082,39.002448493488394,235.46820153858073,459.2622867404148
2022-06-03,136.87450265934032,91.49676096323908,38.70782185968473,239.7809245546821,455.89024747961776
2022-06-06,138.05487987083984,90.72943755090148,38.939361909571524,244.16893476027553,457.0470180915102
2022-06-07,138.7288142719554,89.60408138684724,38.74773092817817,241.50166250277357,462.4710678998551
2022-06-08,137.2315515499747,89.57933169051061,38.72044911258646,240.61895599220068,469.73377485380473
2022-06-09,133.58242670370885,89.66712047637554,38.78781808949498,242.01352316075292,473.3544428035343
2022-06-10,133.81507633661613,89.14166906279928,38.26713988971298,249.14504717073336,474.7895251714305
2022-06-13,132.53269000126468,89.81884355009205,38.68578615537113,253.4459366853343,478.3103200991911
2022-06-14,133.16693388667997,88.78314371215285,41.03280498234557,256.76874199611115,475.4548970407439
2022-06-15,133.27217078118625,88.48621624893254,39.59509127557428,255.7272075402341,474.91537356941046
2022-06-16,137.41989890093785,88.05200229736127,39.86068898272163,253.26320349297075,471.3787089498386
2022-06-17,136.8512790565786,88.03686110133975,39.26056484976225,255.6238919775263,465.99495847388056
2022-06-20,134.2803100998238,88.27472650880401,39.72631785516506,252.53741255318988,467.612077166868
2022-06-21,134.78682504313704,87.51445259306202,39.76974172677653,251.93933687793145,468.5788980849053
2022-06-22,135.3994078724221,88.09628939199975,40.39144002643094,251.69534605673465,471.7809073386523
2022-06-23,138.97474169619454,88.16631125321159,41.36635360323695,256.36799094918905,474.3699346806751
2022-06-24,141.23869132818052,86.72814209500899,41.53351322332978,255.42390238771543,475.60740907329097
2022-06-27,142.24807190518382,85.26330366763077,42.498749259205056,248.53870199021938,478.26490626315376
2022-06-28,146.29181036294892,85.2744093339623,40.54335968517399,250.04752009280563,478.2214734843583
2022-06-29,143.09586669853698,85.12872664365926,41.870707773631736,248.1559445118111,480.2409301568157
2022-06-30,141.4295366316377,85.07143805489062,42.194968941624815,248.35850503364804,477.1061468126337
2022-07-01,139.02697283459642,85.0707665732581,43.12842284753418,248.1969757365238,478.9254213681624
2022-07-04,138.05860028382784,85.26052745330537,42.08729136089698,247.51018087179492,482.1105006448821
2022-07-05,134.56378118246246,85.99661806106886,41.394708090737716,249.82130331129292,479.2191208081194
2022-07-06,136.2400638410401,85.1783961473943,41.52305671743429,245.5983213191495,479.60373689987574
2022-07-07,135.7202626086525,84.32268323194548,41.51518953649037,244.24394749095012,476.93500558826133
2022-07-08,132.04955022891025,83.53348630732324,41.7591867010564,246.2275999398173,474.7164622960418
2022-07-11,129.58818001700337,83.76661000654195,42.68874092200822,244.60038176655837,469.843951294881
2022-07-12,130.40740244791755,84.7116191443405,41.20277787416255,240.2586785781839,475.64585245150465
2022-07-13,132.5393394109342,84.41014576290775,42.02606385498817,242.16744661222305,480.6098643920804
2022-07-14,137.68812360184498,82.58793255832614,42.03955284998131,245.35267145529542,483.2077188041593
2022-07-15,145.53767129708817,81.3755337222838,41.87366134304703,245.3090864582396,492.4508314113477
2022-07-18,146.7372465014915,80.7991830619865,40.65639305138926,239.99489044177434,491.72465581488694
2022-07-19,144.0729862403097,80.42194102652594,41.07709104128984,242.00420873444455,506.1731878823535
2022-07-20,138.43558355424085,80.15195552154086,39.132005951134545,237.57094572328387,505.2439734625085
2022-07-21,139.19020401371037,80.19838836264418,39.65293871131226,238.48353971167154,506.6220585180423
2022-07-22,137.1198297797429,79.99730640095136,38.48393969362743,236.17426365120266,504.87916878202475
2022-07-25,136.09901648020687,80.76035252336519,38.53136488357374,233.16611423783837,506.81689107032065
2022-07-26,134.58448257702517,80.29947919214565,38.44483406159503,232.07785267995916,510.9941263199088
2022-07-27,134.27748085832144,79.71016308933237,39.36802637463697,231.67303089857833,510.6039225014465
2022-07-28,137.06160941587893,80.06663845614013,39.23254343595203,230.06340221747723,519.4108099734505
2022-07-29,137.5208375696492,79.00847043871558,38.693361280011956,231.68130458565503,520.7485833688509
2022-08-01,137.16087665942385,79.29941203324023,38.30612710289478,230.58909764730737,522.2444150852743
2022-08-02,134.55317673506585,79.3901287208123,39.30779058784744,233.2437835647597,517.9397825334055
2022-08-03,130.41060048607318,79.30590623177987,39.74116022166662,234.06642244777896,520.1545245983949
2022-08-04,129.26629342489835,80.44379750825132,39.43949914601942,232.29959959391851,519.6585659235828
2022-08-05,129.1836656128897,80.02269708530196,39.258009494173265,230.1063562324003,516.8419732216082
2022-08-08,133.6230632396625,81.50947888675162,38.04303939687878,225.92279096661954,513.2241417272642
2022-08-09,134.00295023839573,81.36702472090468,38.34802421164919,226.74418690051695,526.5103366465826
2022-08-10,136.56638475576358,80.47501404150105,37.01719093545751,225.9094706969119,525.3653041954548
2022-08-11,135.33484162008776,80.5438916158164,37.58823810644798,219.9870580524436,518.3440028289625
2022-08-12,132.38782295887458,79.80208019238782,37.69162499081941,218.72753472920158,515.0963895459099
2022-08-15,130.0441046386723,79.29369340585583,39.555641046150974,216.57623186661934,515.0063738710184
2022-08-16,128.3223117073034,79.5908383919568,38.69404200368054,220.55379643900582,517.8353294775386
2022-08-17,133.63957540053894,80.00088147107547,38.61999431552227,216.40820993878398,520.7198229906326
2022-08-18,131.63075277006834,79.5821274827201,40.05182220646995,212.97092260326244,524.2234558564505
2022-08-19,133.78360624797153,80.29734222009161,41.03167366029328,215.74001645287794,521.2017374203207
2022-08-22,131.56971724057695,81.14061766268442,40.46607420898818,219.15754243603308,523.0444958566857
2022-08-23,133.95701160043023,82.19459534158146,40.655440978977694,217.38632499767635,518.8947427135598
2022-08-24,134.98596540990766,82.59898778835972,40.66333993935929,215.90563351515186,516.0266848065055
2022-08-25,134.63772047388346,83.61815202198113,40.90141308663552,217.49185958631213,511.7311779873028
2022-08-26,134.58477044004556,82.26225963388787,40.335602140044564,211.89844584537977,506.1751344836714
2022-08-29,132.9797583549363,82.05154509517516,40.269241725724186,207.54241280581874,511.450629363312
2022-08-30,134.15607757568793,81.44600372902286,38.9986958272923,206.95161872346088,514.950267693869
2022-08-31,133.05764890626602,81.5511664038951,39.111087957268694,210.69080651202322,519.8869835946501
2022-09-01,130.06023600544083,81.16059226096736,39.473578075379656,209.72213998778932,520.2426941785359
2022-09-02,127.00467935115284,81.06111098691505,39.29908210149685,210.03214007795515,524.2391980978996
2022-09-05,127.46763895434555,82.43758305111434,38.046106944216326,212.82049600169665,515.7478300332343
2022-09-06,131.37837571321535,82.33395008941189,38.817829428181724,218.0384526738301,520.1336797686047
2022-09-07,131.82589379248464,82.65470364097001,39.110139857095994,216.6889962343151,521.167756878356
2022-09-08,131.5802584742103,82.50527238090231,38.54786224061263,216.71968789256445,524.42902998503
2022-09-09,132.342808006495,82.58010700831761,38.33633876519422,221.3173095470613,526.4800775688162
2022-09-12,135.70096574931208,82.6042198747325,37.19973195392974,217.60247387749993,521.7555571848981
2022-09-13,136.3161209651626,82.95128458725095,36.444304777316276,220.22595724535825,514.5828392745245
2022-09-14,135.3126188765175,83.82819763297573,36.05688784898008,217.77012294590344,511.29195734779387
2022-09-15,138.2234629599893,85.07531954977162,36.966589325661204,218.09581654063038,514.1891730583748
2022-09-16,139.4005427113852,85.32832458527842,36.498724147374666,217.5689887549335,517.7147887041768
2022-09-19,143.55976593576264,85.79362143951374,36.978503883021624,215.28994459039188,511.22568693891554
2022-09-20,144.1120648952053,84.94753914948498,36.58503588744596,212.9741742538305,506.66656903677244
2022-09-21,140.86865337269384,84.90201003348014,36.77401282727476,213.71379101174148,503.37312666198375
2022-09-22,137.32482782561772,85.62944698687582,36.674992714854646,216.21182302462313,501.8332946346078
2022-09-23,141.73026584280373,86.30652859867067,37.33190266637411,215.96579933005455,495.57084063186426
2022-09-26,146.478245022892,86.48840481629989,36.93728392776139,216.20944851029415,489.10915497230667
2022-09-27,146.03718910613165,87.18798244419094,35.79027554889984,217.68665180259075,485.4773199205152
2022-09-28,145.0381387373048,87.58708449889332,34.81236772560336,215.37314244787126,486.0250150602352
2022-09-29,149.15595237662632,88.54032915853495,34.44641898323948,217.25937894744115,480.7834813110872
2022-09-30,146.12292303325398,88.78777234573332,33.595103586233186,219.36016139604982,480.40778035015774
2022-10-03,143.72711095747997,88.53083118470217,33.87927244150108,226.00787380548599,485.388775876735
2022-10-04,145.54002819573617,88.8146484742095,33.56783643503813,225.1209374384826,479.60459656110754
2022-10-05,144.5131930707382,86.56928470185237,35.2191474556637,224.02914114917033,478.8195376038945
2022-10-06,144.55368988737638,86.88285318929567,34.012048555088434,226.06621224619633,483.6295974367063
2022-10-07,144.1622207547815,84.15190919635396,34.15720888291888,228.2515337031939,481.87249910699757
2022-10-10,145.13955705256075,82.9023143163781,33.39446711171767,226.94630792005577,479.41728906905763
2022-10-11,149.10811295112265,83.25316050517073,33.06906201728127,225.98634229842486,484.8685810836016
2022-10-12,149.41990713809986,83.62448784084069,33.16857461480997,227.45284718409175,483.6188273765341
2022-10-13,151.30638101994776,82.79135308638466,31.65454585870626,225.4033735009449,488.8452839635982
2022-10-14,145.6110706803167,82.29269670248291,31.81092236274798,224.43117500203869,490.9841708349922
2022-10-17,145.53192242187296,83.31330731382349,33.05995325529095,224.7340080011303,489.54912340543996
2022-10-18,143.2851771973161,82.9782422986854,32.76419128086654,227.36188135435467,491.9268175692047
2022-10-19,140.07534730204623,84.65617210889118,32.94130667002476,225.88363445057132,493.5728287343171
2022-10-20,137.82185385925678,84.67496425611125,33.634147305171055,221.28729582283913,498.51284674759717
2022-10-21,137.00598099380346,85.00052273504119,33.52833211214051,216.60213805506055,496.0915476513202
2022-10-24,139.45061119747277,86.2418696939065,33.14307274180391,213.6019728649715,496.43985704658434
2022-10-25,136.04980267978948,86.36221264411185,31.661871403064758,210.51501076925004,496.3064475621368
2022-10-26,136.17991008684152,85.62260046063214,32.078572655117235,210.2161693467632,499.7758252085107
2022-10-27,134.99043467831282,85.56022005059509,32.01040468176794,207.47031827350884,495.1125524709633
2022-10-28,134.20768207765812,85.55378887736092,31.368405022535047,205.8921179655983,500.0495258934444
2022-10-31,136.82678628198164,84.55044061701052,31.453400299501553,204.16072743028013,502.4147822650181
2022-11-01,138.27745389144377,84.38004573808195,31.090278227680475,203.21107419863233,496.35667232770055
2022-11-02,141.87035318981393,83.84956652558071,30.765596589635788,206.34995590172474,502.2129717735025
2022-11-03,141.51004954734753,84.55610484189101,31.14870654732772,207.97374844326657,513.0877953873751
2022-11-04,139.71374364090477,84.60212746112646,30.324241306899367,208.08097199583582,518.1298636377588
2022-11-07,139.17638579617739,84.41155319236202,30.97601811123542,207.0649030481119,525.327643862876
2022-11-08,139.86837949967202,84.35269263744425,30.120095069461644,206.11874371413296,525.915911143743
2022-11-09,140.3888034506622,84.53903419296701,29.72497860504215,206.954976308853,517.8854554994011
2022-11-10,137.592953852848,85.02046988095645,30.904587720234133,208.3996557933593,509.0983852172368
2022-11-11,137.8804212699484,84.29430491599379,31.61981392253254,206.334529803747,510.4864465159971
2022-11-14,138.52861227784535,83.54348333312552,31.686965924838574,206.48855255492063,507.79758521327443
2022-11-15,145.33329089259433,84.38152661035113,31.096649739580545,201.85328353880888,503.5854855371326
2022-11-16,150.63740775746948,84.09532006019424,30.771376681664275,202.40573312677213,503.4442997438964
2022-11-17,148.28378091876644,83.0708978585797,30.821607589474716,204.23039881838793,506.53950370033334
2022-11-18,147.53623779217654,83.41660442153292,30.849679294110334,203.6505678537141,499.78976780810063
2022-11-21,143.56592759272297,83.77819826967146,30.79796255984253,207.95789726515616,497.82994897453455
2022-11-22,142.02569987980007,82.6745701036571,30.78356612857031,205.95874405171114,505.1411967474834
2022-11-23,142.92919737075857,82.86185192161557,30.65554478549696,206.53584056124822,500.19097103252767
2022-11-24,146.2788687666537,83.42106942047123,29.781874247548565,206.5206246428122,504.4763387436119
2022-11-25,144.33160354849582,83.71695916586184,29.477936023249192,206.35449836594333,502.3279348640304
2022-11-28,142.61208230144172,84.20497601997414,30.031087894669305,206.1557196370223,505.0830793879805
2022-11-29,136.99237520116327,83.18844172960465,29.218557837001377,206.47488864105927,510.506923500929
2022-11-30,136.62338913200443,83.45159851554254,29.111606343265695,208.5390446954963,514.2559784407628
2022-12-01,133.9581442689582,83.24906010479725,28.63890821465611,211.89288522870342,518.8549709781856
2022-12-02,132.67452046844463,82.91516019213918,28.707683430827082,211.95795148315196,513.4000514712404
2022-12-05,130.54327583781077,83.57416041543728,28.48804888590071,213.99770013003484,518.9932948908167
2022-12-06,130.360068143276,84.69183942321752,29.353743565068022,212.37222605614443,514.9893759378866
2022-12-07,126.14845359768498,86.06329341367486,29.65959885947061,214.29598706525664,516.4152605673312
2022-12-08,122.74534600610448,87.08785179232152,28.890023097881265,212.523069423312,517.8387536809932
2022-12-09,127.83339618430719,87.02439870721153,29.288090538564184,215.23920808285024,520.3805572507769
2022-12-12,124.80778178725211,87.31638335915476,28.83873422105396,220.77605379265023,522.2032218924137
2022-12-13,122.29357334440746,87.92988570353833,28.509638880745705,220.54397211029038,518.2180352882531
2022-12-14,126.66120945021319,88.04493608547924,28.694980199335774,215.20015065081654,511.81003106596404
2022-12-15,133.8598655209417,88.16759061229749,28.41631561068793,213.93805384388136,516.2075655128143
2022-12-16,130.97807319508684,88.83166291133152,28.93684577244399,217.01949665903902,517.2764313337042
2022-12-19,130.1187717222804,88.80644408190135,28.49295991488614,218.45740152483594,523.0884160630259
2022-12-20,131.01075765084306,88.2581813928124,28.144000752889706,219.1477130862399,523.0307819579315
2022-12-21,135.41250851269592,87.95716886487193,27.77835136520796,221.74226860596627,516.293428465243
2022-12-22,132.96060435473558,88.47140845229032,27.467644608843592,223.0378483426295,521.1911322822137
2022-12-23,132.39561783368634,88.49488190116425,28.08737928266875,226.2140615563474,519.5326501562121
2022-12-26,134.4055643322394,88.78200451289574,28.450042365910047,228.66076970386297,521.3772075871822
2022-12-27,135.56552722093306,89.32955622753178,29.452324816469595,232.7177977914548,518.3591646960798
2022-12-28,134.6560058550765,89.05601090813049,30.834624382925224,233.74422362466012,526.6404517018477
2022-12-29,134.3665333851913,89.67337287996438,30.205224095546324,236.23443309901106,522.4596739506263
2022-12-30,130.9696065449538,89.99497588074371,30.252788956915776,235.49147625879425,520.959284704082
2023-01-02,130.4305900977858,89.0415136335939,29.54848210869244,233.9686971844982,521.6514711762132
2023-01-03,129.82455244902482,90.202895535271,29.093398180499666,238.62011236169943,516.4569998823338
2023-01-04,130.44458818884917,89.82688007305642,28.73063515575623,239.28537316119977,518.2343992898564
2023-01-05,129.13144139558773,88.54638890946951,28.12918669070428,241.55951872069244,526.3525685135141
2023-01-06,130.33643066688387,87.75501860823357,27.543253497299798,241.979138191473,524.0826174286367
2023-01-09,132.90499503002388,86.98913012942212,27.467489135395752,240.45515198784756,526.2074819958815
2023-01-10,133.3462157919232,87.04995803348106,26.806122753984656,240.565082902244,512.8730583841524
2023-01-11,134.28621133267603,86.8607219357758,27.269257656525614,244.59550576306555,512.8446735083006
2023-01-12,134.4718594039586,86.62376917186165,26.7735315398072,246.22216043907036,511.4897505022396
2023-01-13,134.5227772645024,87.11929577743473,28.337990519020735,241.57028785432541,507.7077423545298
2023-01-16,132.7508882738322,87.40169735928743,28.08563508158561,241.06156919889474,513.0827910024977
2023-01-17,133.59762912786104,87.6665902797538,28.130768621230512,246.06463034917954,511.66340927201145
2023-01-18,133.40251083128376,88.00504200300013,27.40995559757624,245.55047761327248,510.9657182946799
2023-01-19,138.83762739763802,88.50568561904245,28.373392886027805,240.6682833793218,509.3069412578703
2023-01-20,143.08168615909076,86.89628508632455,29.025443767058338,245.97189077420302,500.3216318381232
2023-01-23,144.18316891605613,86.63813942427223,29.204185738766267,247.9649505379917,495.15328873225707
2023-01-24,142.17249244609496,85.00851016839619,28.426364072808447,247.85058287417448,499.8266651712928
2023-01-25,139.2673461262439,85.05586523457245,28.55173315795674,246.89104713629618,490.113358905088
2023-01-26,142.4915798705377,85.0727105081659,27.9178336497049,250.02286947702336,486.7293453814316
2023-01-27,143.2548750936159,85.8812841222671,28.757481603470378,248.57370897825808,485.0459894791214
2023-01-30,144.61517206982876,86.80626227980639,29.234916453964974,251.91505840654648,493.2577654007043
2023-01-31,139.97777172339556,86.98241413700899,29.29572504033582,253.55288414256984,497.00844159089064
2023-02-01,142.5064925710175,86.62011650802395,27.895987285171067,254.3418909134183,494.5532077818896
2023-02-02,143.789767066557,87.01231745312411,27.352639133892907,254.84662959333693,500.8435316505097
2023-02-03,140.85684607706307,86.62883965124125,27.738766531778776,254.42612028381765,497.5066997957968
2023-02-06,139.65988883463623,86.64847256476588,28.42969944663334,257.54629348236796,502.4301475011513
2023-02-07,140.41058384776073,87.42621514146043,29.076988377370288,255.11641202131838,496.1751241383784
2023-02-08,140.6028691580849,87.01799967633035,28.163000756556414,250.5507753829682,501.38926254106036
2023-02-09,139.8813905842609,87.65943912726027,28.339080203201778,252.38639632394398,499.62492569345505
2023-02-10,139.66072563132929,88.20576327357067,28.92963808263055,254.2838954466091,494.9475100888412
2023-02-13,139.0496623456066,87.48704459804584,27.98284585026299,255.7573910623074,494.08738904290476
2023-02-14,139.50372410295094,88.26278417037744,27.982695532451906,257.0280052509941,495.53875201230005
2023-02-15,143.49165289317708,88.82944771273108,28.141923797045926,256.1806865200042,493.3817056922922
2023-02-16,136.74919633490325,88.93057455392369,27.976126980657998,258.5643906820594,496.12603337146896
2023-02-17,136.18979975559378,88.35579889196758,26.955016831683047,258.5168086327471,493.5547127943892
2023-02-20,136.69637898277333,87.70976477553293,26.782747890970203,257.1783740591373,496.61157818304326
